"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Pennsylvania","42","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",38,12805537,0.3
,"Pennsylvania","42","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",27,12805537,0.2
,"Pennsylvania","42","2017","2017","All other non-drug and non-alcohol causes","O9",20,12805537,0.2
,"Pennsylvania","42","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",619,12807060,4.8
,"Pennsylvania","42","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",50,12807060,0.4
,"Pennsylvania","42","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,12807060,Unreliable
,"Rhode Island","44","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,1048319,Unreliable
,"Rhode Island","44","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,1057142,Unreliable
,"Rhode Island","44","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,1065995,Unreliable
,"Rhode Island","44","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",32,1071342,3.0
,"Rhode Island","44","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",26,1074579,2.4
,"Rhode Island","44","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1067916,Unreliable
,"Rhode Island","44","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,1067916,2.8
,"Rhode Island","44","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",60,1063096,5.6
,"Rhode Island","44","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,1057315,3.6
,"Rhode Island","44","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",51,1055003,4.8
,"Rhode Island","44","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,1053646,5.0
,"Rhode Island","44","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",66,1052567,6.3
,"Rhode Island","44","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",83,1051302,7.9
,"Rhode Island","44","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",89,1050292,8.5
,"Rhode Island","44","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",92,1051511,8.7
,"Rhode Island","44","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",77,1055173,7.3
,"Rhode Island","44","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",113,1056298,10.7
,"Rhode Island","44","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,1056426,9.9
,"Rhode Island","44","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",94,1059639,8.9
,"Rhode Island","44","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",77,1057315,7.3
,"South Carolina","45","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",31,3974682,0.8
,"South Carolina","45","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,4012012,1.2
,"South Carolina","45","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",65,4064995,1.6
,"South Carolina","45","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",41,4107795,1.0
,"South Carolina","45","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",60,4150297,1.4
,"South Carolina","45","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",80,4210921,1.9
,"South Carolina","45","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",106,4270150,2.5
,"South Carolina","45","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,4270150,Unreliable
,"South Carolina","45","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",158,4357847,3.6
,"South Carolina","45","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,4357847,Unreliable
,"South Carolina","45","2006","2006","All other non-drug and non-alcohol causes","O9",10,4357847,Unreliable
,"South Carolina","45","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",136,4444110,3.1
,"South Carolina","45","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,4444110,0.5
,"South Carolina","45","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",148,4528996,3.3
,"South Carolina","45","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,4528996,0.4
,"South Carolina","45","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",155,4589872,3.4
,"South Carolina","45","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,4589872,Unreliable
,"South Carolina","45","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",195,4625364,4.2
,"South Carolina","45","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,4625364,Unreliable
,"South Carolina","45","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",174,4679230,3.7
,"South Carolina","45","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,4679230,Unreliable
,"South Carolina","45","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",162,4723723,3.4
,"South Carolina","45","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,4723723,Unreliable
,"South Carolina","45","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",174,4774839,3.6
,"South Carolina","45","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,4774839,Unreliable
,"South Carolina","45","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",355,4832482,7.3
,"South Carolina","45","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,4832482,0.4
,"South Carolina","45","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",329,4896146,6.7
,"South Carolina","45","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,4896146,0.6
,"South Carolina","45","2015","2015","All other non-drug and non-alcohol causes","O9",17,4896146,Unreliable
,"South Carolina","45","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",342,4961119,6.9
,"South Carolina","45","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,4961119,0.6
,"South Carolina","45","2016","2016","All other non-drug and non-alcohol causes","O9",20,4961119,0.4
,"South Carolina","45","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",317,5024369,6.3
,"South Carolina","45","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,5024369,0.5
,"South Carolina","45","2017","2017","All other non-drug and non-alcohol causes","O9",16,5024369,Unreliable
,"South Carolina","45","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",354,5084127,7.0
,"South Carolina","45","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,5084127,Unreliable
,"South Carolina","45","2018","2018","All other non-drug and non-alcohol causes","O9",14,5084127,Unreliable
,"South Dakota","46","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,770396,Unreliable
,"South Dakota","46","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,775493,Unreliable
,"South Dakota","46","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,783033,Unreliable
,"South Dakota","46","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,799124,Unreliable
,"South Dakota","46","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,807067,Unreliable
,"South Dakota","46","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,814180,Unreliable
,"South Dakota","46","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,824082,2.5
,"South Dakota","46","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",12,833354,Unreliable
,"South Dakota","46","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,844877,2.4
,"South Dakota","46","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,853175,2.5
,"South Dakota","46","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,858469,Unreliable
,"South Dakota","46","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,865454,2.4
,"South Dakota","46","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,869666,Unreliable
,"Tennessee","47","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,5638706,0.7
,"Tennessee","47","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,5689283,0.7
,"Tennessee","47","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,5689283,Unreliable
,"Tennessee","47","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,5689283,Unreliable
,"Tennessee","47","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",71,5750789,1.2
,"Tennessee","47","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,5750789,Unreliable
,"Tennessee","47","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,5750789,Unreliable
,"Tennessee","47","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",92,5795918,1.6
,"Tennessee","47","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5795918,Unreliable
,"Tennessee","47","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,5795918,Unreliable
,"Tennessee","47","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",155,5847812,2.7
,"Tennessee","47","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,5847812,Unreliable
,"Tennessee","47","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",45,5847812,0.8
,"Tennessee","47","2003","2003","All other non-drug and non-alcohol causes","O9",13,5847812,Unreliable
,"Tennessee","47","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",226,5910809,3.8
,"Tennessee","47","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,5910809,0.4
,"Tennessee","47","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",35,5910809,0.6
,"Tennessee","47","2004","2004","All other non-drug and non-alcohol causes","O9",14,5910809,Unreliable
,"Tennessee","47","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",268,5991057,4.5
,"Tennessee","47","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,5991057,0.5
,"Tennessee","47","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",42,5991057,0.7
,"Tennessee","47","2005","2005","All other non-drug and non-alcohol causes","O9",10,5991057,Unreliable
,"Tennessee","47","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",304,6088766,5.0
,"Tennessee","47","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,6088766,0.5
,"Tennessee","47","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",54,6088766,0.9
,"Tennessee","47","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",308,6175727,5.0
,"Tennessee","47","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,6175727,0.5
,"Tennessee","47","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",38,6175727,0.6
,"Tennessee","47","2007","2007","All other non-drug and non-alcohol causes","O9",11,6175727,Unreliable
,"Tennessee","47","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",323,6247411,5.2
,"Tennessee","47","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,6247411,Unreliable
,"Tennessee","47","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",24,6247411,0.4
,"Tennessee","47","2008","2008","All other non-drug and non-alcohol causes","O9",16,6247411,Unreliable
,"Tennessee","47","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",355,6306019,5.6
,"Tennessee","47","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,6306019,0.5
,"Tennessee","47","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",31,6306019,0.5
,"Tennessee","47","2009","2009","All other non-drug and non-alcohol causes","O9",10,6306019,Unreliable
,"Tennessee","47","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",446,6346105,7.0
,"Tennessee","47","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",39,6346105,0.6
,"Tennessee","47","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",31,6346105,0.5
,"Tennessee","47","2010","2010","All other non-drug and non-alcohol causes","O9",18,6346105,Unreliable
,"Tennessee","47","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",468,6403353,7.3
,"Tennessee","47","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,6403353,0.5
,"Tennessee","47","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,6403353,Unreliable
,"Tennessee","47","2011","2011","All other non-drug and non-alcohol causes","O9",24,6403353,0.4
,"Tennessee","47","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",507,6456243,7.9
,"Tennessee","47","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",32,6456243,0.5
,"Tennessee","47","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",24,6456243,0.4
,"Tennessee","47","2012","2012","All other non-drug and non-alcohol causes","O9",17,6456243,Unreliable
,"Tennessee","47","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",532,6495978,8.2
,"Tennessee","47","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",32,6495978,0.5
,"Tennessee","47","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",23,6495978,0.4
,"Tennessee","47","2013","2013","All other non-drug and non-alcohol causes","O9",19,6495978,Unreliable
,"Tennessee","47","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",555,6549352,8.5
,"Tennessee","47","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,6549352,0.5
,"Tennessee","47","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,6549352,Unreliable
,"Tennessee","47","2014","2014","All other non-drug and non-alcohol causes","O9",20,6549352,0.3
,"Tennessee","47","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",629,6600299,9.5
,"Tennessee","47","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",41,6600299,0.6
,"Tennessee","47","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",23,6600299,0.3
,"Tennessee","47","2015","2015","All other non-drug and non-alcohol causes","O9",27,6600299,0.4
,"Tennessee","47","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",667,6651194,10.0
,"Tennessee","47","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",44,6651194,0.7
,"Tennessee","47","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",27,6651194,0.4
,"Tennessee","47","2016","2016","All other non-drug and non-alcohol causes","O9",37,6651194,0.6
,"Tennessee","47","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",596,6715984,8.9
,"Tennessee","47","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,6715984,0.4
,"Tennessee","47","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,6715984,Unreliable
,"Tennessee","47","2017","2017","All other non-drug and non-alcohol causes","O9",14,6715984,Unreliable
,"Tennessee","47","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",506,6770010,7.5
,"Tennessee","47","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",34,6770010,0.5
,"Tennessee","47","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,6770010,Unreliable
,"Tennessee","47","2018","2018","All other non-drug and non-alcohol causes","O9",20,6770010,0.3
,"Texas","48","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,20558220,0.5
,"Texas","48","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,20558220,Unreliable
,"Texas","48","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,20558220,Unreliable
,"Texas","48","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",159,20851820,0.8
,"Texas","48","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,20851820,0.1
,"Texas","48","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,20851820,Unreliable
,"Texas","48","2000","2000","All other non-drug and non-alcohol causes","O9",22,20851820,0.1
,"Texas","48","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",234,21319622,1.1
,"Texas","48","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",42,21319622,0.2
,"Texas","48","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,21319622,Unreliable
,"Texas","48","2001","2001","All other non-drug and non-alcohol causes","O9",14,21319622,Unreliable
,"Texas","48","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",336,21690325,1.5
,"Texas","48","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",74,21690325,0.3
,"Texas","48","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",23,21690325,0.1
,"Texas","48","2002","2002","All other non-drug and non-alcohol causes","O9",19,21690325,Unreliable
,"Texas","48","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",388,22030931,1.8
,"Texas","48","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",80,22030931,0.4
,"Texas","48","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",29,22030931,0.1
,"Texas","48","2003","2003","All other non-drug and non-alcohol causes","O9",18,22030931,Unreliable
,"Texas","48","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",412,22394023,1.8
,"Texas","48","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",47,22394023,0.2
,"Texas","48","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",36,22394023,0.2
,"Texas","48","2004","2004","All other non-drug and non-alcohol causes","O9",16,22394023,Unreliable
,"Texas","48","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",483,22778123,2.1
,"Texas","48","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",54,22778123,0.2
,"Texas","48","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",33,22778123,0.1
,"Texas","48","2005","2005","All other non-drug and non-alcohol causes","O9",21,22778123,0.1
,"Texas","48","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",668,23359580,2.9
,"Texas","48","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",67,23359580,0.3
,"Texas","48","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,23359580,Unreliable
,"Texas","48","2006","2006","All other non-drug and non-alcohol causes","O9",27,23359580,0.1
,"Texas","48","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",601,23831983,2.5
,"Texas","48","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",56,23831983,0.2
,"Texas","48","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,23831983,Unreliable
,"Texas","48","2007","2007","All other non-drug and non-alcohol causes","O9",24,23831983,0.1
,"Texas","48","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",503,24309039,2.1
,"Texas","48","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",63,24309039,0.3
,"Texas","48","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,24309039,Unreliable
,"Texas","48","2008","2008","All other non-drug and non-alcohol causes","O9",26,24309039,0.1
,"Texas","48","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",588,24801761,2.4
,"Texas","48","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",68,24801761,0.3
,"Texas","48","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,24801761,0.1
,"Texas","48","2009","2009","All other non-drug and non-alcohol causes","O9",27,24801761,0.1
,"Texas","48","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",617,25145561,2.5
,"Texas","48","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",54,25145561,0.2
,"Texas","48","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",27,25145561,0.1
,"Texas","48","2010","2010","All other non-drug and non-alcohol causes","O9",32,25145561,0.1
,"Texas","48","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",583,25674681,2.3
,"Texas","48","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",49,25674681,0.2
,"Texas","48","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",34,25674681,0.1
,"Texas","48","2011","2011","All other non-drug and non-alcohol causes","O9",28,25674681,0.1
,"Texas","48","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",496,26059203,1.9
,"Texas","48","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",74,26059203,0.3
,"Texas","48","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",28,26059203,0.1
,"Texas","48","2012","2012","All other non-drug and non-alcohol causes","O9",28,26059203,0.1
,"Texas","48","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",474,26448193,1.8
,"Texas","48","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,26448193,0.2
,"Texas","48","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,26448193,0.1
,"Texas","48","2013","2013","All other non-drug and non-alcohol causes","O9",39,26448193,0.1
,"Texas","48","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",497,26956958,1.8
,"Texas","48","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",57,26956958,0.2
,"Texas","48","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,26956958,Unreliable
,"Texas","48","2014","2014","All other non-drug and non-alcohol causes","O9",38,26956958,0.1
,"Texas","48","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",525,27469114,1.9
,"Texas","48","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",43,27469114,0.2
,"Texas","48","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,27469114,0.1
,"Texas","48","2015","2015","All other non-drug and non-alcohol causes","O9",31,27469114,0.1
,"Texas","48","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",542,27862596,1.9
,"Texas","48","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",61,27862596,0.2
,"Texas","48","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,27862596,Unreliable
,"Texas","48","2016","2016","All other non-drug and non-alcohol causes","O9",27,27862596,0.1
,"Texas","48","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",548,28304596,1.9
,"Texas","48","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",69,28304596,0.2
,"Texas","48","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",29,28304596,0.1
,"Texas","48","2017","2017","All other non-drug and non-alcohol causes","O9",43,28304596,0.2
,"Texas","48","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",459,28701845,1.6
,"Texas","48","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",76,28701845,0.3
,"Texas","48","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,28701845,Unreliable
,"Texas","48","2018","2018","All other non-drug and non-alcohol causes","O9",27,28701845,0.1
,"Utah","49","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,2203482,Unreliable
,"Utah","49","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",90,2203482,4.1
,"Utah","49","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,2233169,Unreliable
,"Utah","49","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,2233169,Unreliable
,"Utah","49","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",101,2233169,4.5
,"Utah","49","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,2283715,Unreliable
,"Utah","49","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,2283715,Unreliable
,"Utah","49","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",96,2283715,4.2
,"Utah","49","2001","2001","All other non-drug and non-alcohol causes","O9",10,2283715,Unreliable
,"Utah","49","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",36,2324815,1.5
,"Utah","49","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,2324815,1.1
,"Utah","49","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",109,2324815,4.7
,"Utah","49","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,2360137,0.9
,"Utah","49","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,2360137,Unreliable
,"Utah","49","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",182,2360137,7.7
,"Utah","49","2003","2003","All other non-drug and non-alcohol causes","O9",10,2360137,Unreliable
,"Utah","49","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,2401580,1.6
,"Utah","49","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",22,2401580,0.9
,"Utah","49","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",173,2401580,7.2
,"Utah","49","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",41,2457719,1.7
,"Utah","49","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,2457719,Unreliable
,"Utah","49","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",204,2457719,8.3
,"Utah","49","2005","2005","All other non-drug and non-alcohol causes","O9",13,2457719,Unreliable
,"Utah","49","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,2525507,1.5
,"Utah","49","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,2525507,Unreliable
,"Utah","49","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",223,2525507,8.8
,"Utah","49","2006","2006","All other non-drug and non-alcohol causes","O9",10,2525507,Unreliable
,"Utah","49","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",68,2597746,2.6
,"Utah","49","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,2597746,0.8
,"Utah","49","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",217,2597746,8.4
,"Utah","49","2007","2007","All other non-drug and non-alcohol causes","O9",22,2597746,0.8
,"Utah","49","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",118,2663029,4.4
,"Utah","49","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",23,2663029,0.9
,"Utah","49","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",153,2663029,5.7
,"Utah","49","2008","2008","All other non-drug and non-alcohol causes","O9",19,2663029,Unreliable
