"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code",Deaths,Population,Crude Rate
,"Jefferson County, TX","48245","2011","2011","Other opioids","T40.2",13,252802,Unreliable
,"Montgomery County, TX","48339","2008","2008","Other opioids","T40.2",38,429818,8.841
,"Montgomery County, TX","48339","2008","2008","Methadone","T40.3",10,429818,Unreliable
,"Montgomery County, TX","48339","2009","2009","Other opioids","T40.2",37,445836,8.299
,"Montgomery County, TX","48339","2009","2009","Methadone","T40.3",11,445836,Unreliable
,"Montgomery County, TX","48339","2010","2010","Other opioids","T40.2",20,455746,4.388
,"Montgomery County, TX","48339","2011","2011","Other opioids","T40.2",17,471734,Unreliable
,"Montgomery County, TX","48339","2012","2012","Other opioids","T40.2",12,485047,Unreliable
,"Nueces County, TX","48355","2008","2008","Other opioids","T40.2",11,333526,Unreliable
,"Nueces County, TX","48355","2008","2008","Cocaine","T40.5",16,333526,Unreliable
,"Nueces County, TX","48355","2009","2009","Heroin","T40.1",10,338220,Unreliable
,"Nueces County, TX","48355","2009","2009","Other opioids","T40.2",15,338220,Unreliable
,"Nueces County, TX","48355","2009","2009","Methadone","T40.3",13,338220,Unreliable
,"Nueces County, TX","48355","2010","2010","Heroin","T40.1",15,340223,Unreliable
,"Nueces County, TX","48355","2010","2010","Other opioids","T40.2",17,340223,Unreliable
,"Nueces County, TX","48355","2011","2011","Heroin","T40.1",11,343281,Unreliable
,"Nueces County, TX","48355","2011","2011","Other opioids","T40.2",28,343281,8.157
,"Nueces County, TX","48355","2011","2011","Cocaine","T40.5",16,343281,Unreliable
,"Nueces County, TX","48355","2012","2012","Heroin","T40.1",13,347691,Unreliable
,"Nueces County, TX","48355","2012","2012","Other opioids","T40.2",24,347691,6.903
,"Nueces County, TX","48355","2012","2012","Cocaine","T40.5",13,347691,Unreliable
,"Tarrant County, TX","48439","2008","2008","Heroin","T40.1",20,1745602,1.146
,"Tarrant County, TX","48439","2008","2008","Other opioids","T40.2",14,1745602,Unreliable
,"Tarrant County, TX","48439","2008","2008","Cocaine","T40.5",18,1745602,Unreliable
,"Tarrant County, TX","48439","2009","2009","Heroin","T40.1",25,1784078,1.401
,"Tarrant County, TX","48439","2009","2009","Other opioids","T40.2",29,1784078,1.625
,"Tarrant County, TX","48439","2009","2009","Cocaine","T40.5",20,1784078,1.121
,"Tarrant County, TX","48439","2009","2009","Psychostimulants with abuse potential","T43.6",13,1784078,Unreliable
,"Tarrant County, TX","48439","2010","2010","Heroin","T40.1",17,1809034,Unreliable
,"Tarrant County, TX","48439","2010","2010","Other opioids","T40.2",14,1809034,Unreliable
,"Tarrant County, TX","48439","2010","2010","Methadone","T40.3",10,1809034,Unreliable
,"Tarrant County, TX","48439","2010","2010","Cocaine","T40.5",13,1809034,Unreliable
,"Tarrant County, TX","48439","2010","2010","Psychostimulants with abuse potential","T43.6",13,1809034,Unreliable
,"Tarrant County, TX","48439","2011","2011","Heroin","T40.1",37,1849815,2.000
,"Tarrant County, TX","48439","2011","2011","Other opioids","T40.2",21,1849815,1.135
,"Tarrant County, TX","48439","2011","2011","Cocaine","T40.5",31,1849815,1.676
,"Tarrant County, TX","48439","2011","2011","Psychostimulants with abuse potential","T43.6",15,1849815,Unreliable
,"Tarrant County, TX","48439","2012","2012","Heroin","T40.1",42,1880153,2.234
,"Tarrant County, TX","48439","2012","2012","Other opioids","T40.2",39,1880153,2.074
,"Tarrant County, TX","48439","2012","2012","Other synthetic narcotics","T40.4",10,1880153,Unreliable
,"Tarrant County, TX","48439","2012","2012","Cocaine","T40.5",21,1880153,1.117
,"Tarrant County, TX","48439","2012","2012","Psychostimulants with abuse potential","T43.6",26,1880153,1.383
,"Travis County, TX","48453","2008","2008","Heroin","T40.1",16,980699,Unreliable
,"Travis County, TX","48453","2008","2008","Other opioids","T40.2",17,980699,Unreliable
,"Travis County, TX","48453","2008","2008","Cocaine","T40.5",16,980699,Unreliable
,"Travis County, TX","48453","2009","2009","Heroin","T40.1",26,1006503,2.583
,"Travis County, TX","48453","2009","2009","Other opioids","T40.2",23,1006503,2.285
,"Travis County, TX","48453","2009","2009","Other synthetic narcotics","T40.4",12,1006503,Unreliable
,"Travis County, TX","48453","2009","2009","Cocaine","T40.5",24,1006503,2.384
,"Travis County, TX","48453","2010","2010","Heroin","T40.1",20,1024266,1.953
,"Travis County, TX","48453","2010","2010","Other opioids","T40.2",16,1024266,Unreliable
,"Travis County, TX","48453","2010","2010","Cocaine","T40.5",21,1024266,2.050
,"Travis County, TX","48453","2011","2011","Heroin","T40.1",28,1063130,2.634
,"Travis County, TX","48453","2011","2011","Other opioids","T40.2",16,1063130,Unreliable
,"Travis County, TX","48453","2011","2011","Methadone","T40.3",10,1063130,Unreliable
,"Travis County, TX","48453","2011","2011","Cocaine","T40.5",26,1063130,2.446
,"Travis County, TX","48453","2011","2011","Psychostimulants with abuse potential","T43.6",10,1063130,Unreliable
,"Travis County, TX","48453","2012","2012","Heroin","T40.1",26,1095584,2.373
,"Travis County, TX","48453","2012","2012","Other opioids","T40.2",15,1095584,Unreliable
,"Travis County, TX","48453","2012","2012","Cocaine","T40.5",27,1095584,2.464
,"Travis County, TX","48453","2012","2012","Psychostimulants with abuse potential","T43.6",15,1095584,Unreliable
,"Webb County, TX","48479","2008","2008","Cocaine","T40.5",13,240287,Unreliable
,"Webb County, TX","48479","2009","2009","Heroin","T40.1",21,245908,8.540
,"Webb County, TX","48479","2011","2011","Heroin","T40.1",11,256496,Unreliable
,"Webb County, TX","48479","2011","2011","Cocaine","T40.5",10,256496,Unreliable
,"Webb County, TX","48479","2012","2012","Heroin","T40.1",17,259172,Unreliable
,"Webb County, TX","48479","2012","2012","Cocaine","T40.5",16,259172,Unreliable
,"Williamson County, TX","48491","2011","2011","Other opioids","T40.2",13,442782,Unreliable
,"Davis County, UT","49011","2008","2008","Heroin","T40.1",10,295801,Unreliable
,"Davis County, UT","49011","2008","2008","Other opioids","T40.2",34,295801,11.494
,"Davis County, UT","49011","2008","2008","Methadone","T40.3",10,295801,Unreliable
,"Davis County, UT","49011","2009","2009","Other opioids","T40.2",30,301965,9.935
,"Davis County, UT","49011","2010","2010","Other opioids","T40.2",24,306479,7.831
,"Davis County, UT","49011","2011","2011","Other opioids","T40.2",18,311811,Unreliable
,"Davis County, UT","49011","2012","2012","Heroin","T40.1",10,315809,Unreliable
,"Davis County, UT","49011","2012","2012","Other opioids","T40.2",31,315809,9.816
,"Iron County, UT","49021","2011","2011","Other opioids","T40.2",11,46740,Unreliable
,"Salt Lake County, UT","49035","2008","2008","Heroin","T40.1",37,999553,3.702
,"Salt Lake County, UT","49035","2008","2008","Other opioids","T40.2",103,999553,10.305
,"Salt Lake County, UT","49035","2008","2008","Methadone","T40.3",42,999553,4.202
,"Salt Lake County, UT","49035","2008","2008","Cocaine","T40.5",43,999553,4.302
,"Salt Lake County, UT","49035","2008","2008","Psychostimulants with abuse potential","T43.6",23,999553,2.301
,"Salt Lake County, UT","49035","2009","2009","Heroin","T40.1",28,1016795,2.754
,"Salt Lake County, UT","49035","2009","2009","Other opioids","T40.2",111,1016795,10.917
,"Salt Lake County, UT","49035","2009","2009","Methadone","T40.3",39,1016795,3.836
,"Salt Lake County, UT","49035","2009","2009","Other synthetic narcotics","T40.4",21,1016795,2.065
,"Salt Lake County, UT","49035","2009","2009","Cocaine","T40.5",38,1016795,3.737
,"Salt Lake County, UT","49035","2009","2009","Psychostimulants with abuse potential","T43.6",21,1016795,2.065
,"Salt Lake County, UT","49035","2010","2010","Heroin","T40.1",29,1029655,2.816
,"Salt Lake County, UT","49035","2010","2010","Other opioids","T40.2",87,1029655,8.449
,"Salt Lake County, UT","49035","2010","2010","Methadone","T40.3",22,1029655,2.137
,"Salt Lake County, UT","49035","2010","2010","Other synthetic narcotics","T40.4",15,1029655,Unreliable
,"Salt Lake County, UT","49035","2010","2010","Cocaine","T40.5",20,1029655,1.942
,"Salt Lake County, UT","49035","2010","2010","Psychostimulants with abuse potential","T43.6",17,1029655,Unreliable
,"Salt Lake County, UT","49035","2011","2011","Heroin","T40.1",24,1048985,2.288
,"Salt Lake County, UT","49035","2011","2011","Other opioids","T40.2",113,1048985,10.772
,"Salt Lake County, UT","49035","2011","2011","Methadone","T40.3",37,1048985,3.527
,"Salt Lake County, UT","49035","2011","2011","Other synthetic narcotics","T40.4",30,1048985,2.860
,"Salt Lake County, UT","49035","2011","2011","Cocaine","T40.5",24,1048985,2.288
,"Salt Lake County, UT","49035","2011","2011","Psychostimulants with abuse potential","T43.6",26,1048985,2.479
,"Salt Lake County, UT","49035","2012","2012","Heroin","T40.1",38,1063842,3.572
,"Salt Lake County, UT","49035","2012","2012","Other opioids","T40.2",140,1063842,13.160
,"Salt Lake County, UT","49035","2012","2012","Methadone","T40.3",30,1063842,2.820
,"Salt Lake County, UT","49035","2012","2012","Other synthetic narcotics","T40.4",20,1063842,1.880
,"Salt Lake County, UT","49035","2012","2012","Cocaine","T40.5",33,1063842,3.102
,"Salt Lake County, UT","49035","2012","2012","Psychostimulants with abuse potential","T43.6",40,1063842,3.760
,"Utah County, UT","49049","2008","2008","Heroin","T40.1",11,487615,Unreliable
,"Utah County, UT","49049","2008","2008","Other opioids","T40.2",28,487615,5.742
,"Utah County, UT","49049","2008","2008","Methadone","T40.3",12,487615,Unreliable
,"Utah County, UT","49049","2008","2008","Cocaine","T40.5",12,487615,Unreliable
,"Utah County, UT","49049","2009","2009","Other opioids","T40.2",44,504801,8.716
,"Utah County, UT","49049","2009","2009","Methadone","T40.3",11,504801,Unreliable
,"Utah County, UT","49049","2010","2010","Other opioids","T40.2",40,516564,7.743
,"Utah County, UT","49049","2011","2011","Heroin","T40.1",18,530499,Unreliable
,"Utah County, UT","49049","2011","2011","Other opioids","T40.2",57,530499,10.745
,"Utah County, UT","49049","2011","2011","Methadone","T40.3",12,530499,Unreliable
,"Utah County, UT","49049","2011","2011","Cocaine","T40.5",12,530499,Unreliable
,"Utah County, UT","49049","2012","2012","Heroin","T40.1",19,540504,Unreliable
,"Utah County, UT","49049","2012","2012","Other opioids","T40.2",59,540504,10.916
,"Utah County, UT","49049","2012","2012","Other synthetic narcotics","T40.4",13,540504,Unreliable
,"Utah County, UT","49049","2012","2012","Psychostimulants with abuse potential","T43.6",10,540504,Unreliable
,"Washington County, UT","49053","2009","2009","Other opioids","T40.2",11,137088,Unreliable
,"Washington County, UT","49053","2010","2010","Other opioids","T40.2",14,138115,Unreliable
,"Washington County, UT","49053","2011","2011","Other opioids","T40.2",11,141666,Unreliable
,"Washington County, UT","49053","2012","2012","Other opioids","T40.2",22,144809,15.192
,"Weber County, UT","49057","2008","2008","Other opioids","T40.2",30,223676,13.412
,"Weber County, UT","49057","2008","2008","Methadone","T40.3",10,223676,Unreliable
,"Weber County, UT","49057","2009","2009","Other opioids","T40.2",31,228118,13.589
,"Weber County, UT","49057","2010","2010","Other opioids","T40.2",26,231236,11.244
,"Weber County, UT","49057","2011","2011","Heroin","T40.1",13,234420,Unreliable
,"Weber County, UT","49057","2011","2011","Other opioids","T40.2",39,234420,16.637
,"Weber County, UT","49057","2011","2011","Psychostimulants with abuse potential","T43.6",11,234420,Unreliable
,"Weber County, UT","49057","2012","2012","Other opioids","T40.2",38,236640,16.058
,"Weber County, UT","49057","2012","2012","Psychostimulants with abuse potential","T43.6",14,236640,Unreliable
,"Chittenden County, VT","50007","2011","2011","Other opioids","T40.2",10,157491,Unreliable
,"Chesterfield County, VA","51041","2012","2012","Other opioids","T40.2",10,323856,Unreliable
,"Fairfax County, VA","51059","2008","2008","Heroin","T40.1",13,1044178,Unreliable
,"Fairfax County, VA","51059","2008","2008","Other opioids","T40.2",17,1044178,Unreliable
,"Fairfax County, VA","51059","2008","2008","Methadone","T40.3",10,1044178,Unreliable
,"Fairfax County, VA","51059","2008","2008","Cocaine","T40.5",10,1044178,Unreliable
,"Fairfax County, VA","51059","2009","2009","Heroin","T40.1",11,1065142,Unreliable
,"Fairfax County, VA","51059","2009","2009","Other opioids","T40.2",14,1065142,Unreliable
,"Fairfax County, VA","51059","2010","2010","Other opioids","T40.2",15,1081726,Unreliable
,"Fairfax County, VA","51059","2011","2011","Heroin","T40.1",10,1100692,Unreliable
,"Fairfax County, VA","51059","2011","2011","Other opioids","T40.2",22,1100692,1.999
,"Fairfax County, VA","51059","2012","2012","Heroin","T40.1",10,1118602,Unreliable
,"Fairfax County, VA","51059","2012","2012","Other opioids","T40.2",27,1118602,2.414
,"Henrico County, VA","51087","2011","2011","Heroin","T40.1",10,310445,Unreliable
,"Prince William County, VA","51153","2009","2009","Other opioids","T40.2",15,389001,Unreliable
,"Prince William County, VA","51153","2011","2011","Other opioids","T40.2",16,419006,Unreliable
,"Prince William County, VA","51153","2012","2012","Other opioids","T40.2",23,430289,5.345
,"Russell County, VA","51167","2011","2011","Other opioids","T40.2",12,28749,Unreliable
,"Tazewell County, VA","51185","2011","2011","Other opioids","T40.2",19,44715,Unreliable
,"Tazewell County, VA","51185","2012","2012","Other opioids","T40.2",12,44268,Unreliable
,"Wise County, VA","51195","2010","2010","Other opioids","T40.2",12,41452,Unreliable
,"Newport News city, VA","51700","2009","2009","Other opioids","T40.2",10,181000,Unreliable
,"Norfolk city, VA","51710","2011","2011","Heroin","T40.1",11,242628,Unreliable
,"Norfolk city, VA","51710","2011","2011","Other opioids","T40.2",12,242628,Unreliable
,"Richmond city, VA","51760","2008","2008","Heroin","T40.1",10,202254,Unreliable
,"Richmond city, VA","51760","2009","2009","Heroin","T40.1",10,203678,Unreliable
,"Richmond city, VA","51760","2011","2011","Heroin","T40.1",13,205533,Unreliable
,"Richmond city, VA","51760","2012","2012","Heroin","T40.1",13,210309,Unreliable
,"Roanoke city, VA","51770","2012","2012","Other opioids","T40.2",11,97469,Unreliable
,"Virginia Beach city, VA","51810","2008","2008","Other opioids","T40.2",13,433331,Unreliable
,"Virginia Beach city, VA","51810","2009","2009","Other opioids","T40.2",12,435004,Unreliable
,"Virginia Beach city, VA","51810","2011","2011","Other opioids","T40.2",14,442707,Unreliable
,"Virginia Beach city, VA","51810","2012","2012","Heroin","T40.1",10,447021,Unreliable
,"Benton County, WA","53005","2009","2009","Other opioids","T40.2",10,171122,Unreliable
,"Benton County, WA","53005","2012","2012","Other opioids","T40.2",10,182398,Unreliable
,"Clallam County, WA","53009","2009","2009","Methadone","T40.3",10,71077,Unreliable
,"Clark County, WA","53011","2008","2008","Other opioids","T40.2",23,415282,5.538
,"Clark County, WA","53011","2008","2008","Methadone","T40.3",14,415282,Unreliable
,"Clark County, WA","53011","2009","2009","Heroin","T40.1",12,421236,Unreliable
,"Clark County, WA","53011","2009","2009","Other opioids","T40.2",24,421236,5.698
,"Clark County, WA","53011","2009","2009","Methadone","T40.3",11,421236,Unreliable
,"Clark County, WA","53011","2009","2009","Psychostimulants with abuse potential","T43.6",10,421236,Unreliable
,"Clark County, WA","53011","2010","2010","Other opioids","T40.2",21,425363,4.937
,"Clark County, WA","53011","2010","2010","Psychostimulants with abuse potential","T43.6",14,425363,Unreliable
,"Clark County, WA","53011","2011","2011","Heroin","T40.1",16,433418,Unreliable
,"Clark County, WA","53011","2011","2011","Other opioids","T40.2",21,433418,4.845
,"Clark County, WA","53011","2011","2011","Psychostimulants with abuse potential","T43.6",12,433418,Unreliable
,"Clark County, WA","53011","2012","2012","Other opioids","T40.2",17,438287,Unreliable
,"Clark County, WA","53011","2012","2012","Psychostimulants with abuse potential","T43.6",17,438287,Unreliable
,"Cowlitz County, WA","53015","2009","2009","Heroin","T40.1",10,102126,Unreliable
,"Cowlitz County, WA","53015","2011","2011","Heroin","T40.1",13,102478,Unreliable
