payor_plan_id,payor_plan,payor_plan_var
7001170005,SERVE YOU PRESC MGMT PLAN 0005,
7001170006,SERVE YOU PRESC MGMT PLAN 0006,
7001170007,SERVE YOU PRESC MGMT PLAN 0007,
7001170008,SERVE YOU PRESC MGMT PLAN 0008,
7001170009,SERVE YOU PRESC MGMT PLAN 0009,
7001170010,SERVE YOU PRESC MGMT PLAN 0010,
7001170012,SERVE YOU PRESC MGMT PLAN 0012,
7001170013,SERVE YOU PRESC MGMT PLAN 0013,
7001170014,SERVE YOU PRESC MGMT PLAN 0014,
7001170016,SERVE YOU PRESC MGMT PLAN 0016,
7001170017,SERVE YOU PRESC MGMT PLAN 0017,
7001170001,SERVE YOU PRESC MGMT (PROC-UNSP),
12200001,SERVICE CORPORATION INTL,
17960002,SERVICE EXPERTS INC,
16520001,SERVICE MASTER COMPANY,
29720001,SETON HALL UNIV,
5000001,SETON HEALTH PLAN (TX),
28800001,SEVENTH-DAY ADVENTIST CHURCH,
45950001,SEWERAGE WATER BOARD (LA),
25480001,SHANDS HEALTHCARE (FL),
35570001,SHANNON HEALTH SYSTEM (TX),
3950001,SHARP HEALTH PLAN (CA),
25070001,SHAW INDUSTRIES INC,
37590001,SHAWNEE STATE UNIVERSITY (OH),
6280432,SHEET METAL WORKERS LOCAL 19,
22560001,SHEFFIELD OLSON AND MCQUEEN INC,
17660001,SHELBY COUNTY GOVERNMENT (TN),
7450001,SHELL OIL COMPANY,
26660001,SHELTER LIFE INS CO (MO),
42090001,SHIRE,
19400001,SHOPKO STORES INC,
25950001,SHOREFRONT JEWISH GERIA CNTR(NY),
26090001,SHORE MEDICAL CENTER (NJ),
13610001,SIEMENS CORPORATION,
23040001,SIEMENS PLM SOFTWARE,
200570,SIERRA HEALTH AND LIFE SHL (NV),
200567,SIERRA HEALTH SERVICES GENERAL,
200569,SIERRA HLTHCARE OPTIONS SHO (NV),
24290956,SIERRA HS MED ADV GENERAL,
24290958,SIERRA HS MED D GENERAL,
24290959,SIERRA HS MED D GENERAL (AZ),
24290930,SIERRA HS MED D GENERAL (NV),
24290932,SIERRA HS MED D GENERAL (UT),
24290942,SIERRARX MED PDP GENERAL,
24290933,SIERRARX MED PDP GENERAL (AL),
24290934,SIERRARX MED PDP GENERAL (AR),
24290936,SIERRARX MED PDP GENERAL (CA),
24290937,SIERRARX MED PDP GENERAL (CO),
24290939,SIERRARX MED PDP GENERAL (DC),
24290940,SIERRARX MED PDP GENERAL (DE),
24290945,SIERRARX MED PDP GENERAL (GA),
24290948,SIERRARX MED PDP GENERAL (IL),
24290949,SIERRARX MED PDP GENERAL (IN),
24290951,SIERRARX MED PDP GENERAL (KS),
24290953,SIERRARX MED PDP GENERAL (KY),
24290963,SIERRARX MED PDP GENERAL (LA),
24290964,SIERRARX MED PDP GENERAL (MD),
24290966,SIERRARX MED PDP GENERAL (MO),
24290967,SIERRARX MED PDP GENERAL (MS),
24290969,SIERRARX MED PDP GENERAL (NJ),
24290970,SIERRARX MED PDP GENERAL (NM),
24290974,SIERRARX MED PDP GENERAL (NV),
24290976,SIERRARX MED PDP GENERAL (OH),
24290978,SIERRARX MED PDP GENERAL (OK),
24290981,SIERRARX MED PDP GENERAL (OR),
24290983,SIERRARX MED PDP GENERAL (PA),
24290986,SIERRARX MED PDP GENERAL (SC),
24290990,SIERRARX MED PDP GENERAL (TN),
24290993,SIERRARX MED PDP GENERAL (TX),
24290998,SIERRARX MED PDP GENERAL (VA),
24291003,SIERRARX MED PDP GENERAL (WA),
24291004,SIERRARX MED PDP GENERAL (WV),
21310001,SIGMA-ALDRICH CORPORATION,
41960001,SIGNATURE HEALTHCARE CORP (MA),
28790001,SIGNIFICA INSURANCE CO,
7710017,SILVER RX CARD (SC),
19180001,SILVER RX DISCOUNT CARD,
19180074,SILVERRX MED PDP GENERAL,
19180143,SILVERRX MED PDP GENERAL (AK),
19180075,SILVERRX MED PDP GENERAL (AL),
19180144,SILVERRX MED PDP GENERAL (AR),
19180076,SILVERRX MED PDP GENERAL (AZ),
19180077,SILVERRX MED PDP GENERAL (CA),
19180145,SILVERRX MED PDP GENERAL (CO),
19180078,SILVERRX MED PDP GENERAL (CT),
19180079,SILVERRX MED PDP GENERAL (DC),
19180080,SILVERRX MED PDP GENERAL (DE),
19180146,SILVERRX MED PDP GENERAL (FL),
19180081,SILVERRX MED PDP GENERAL (GA),
19180082,SILVERRX MED PDP GENERAL (HI),
19180083,SILVERRX MED PDP GENERAL (IA),
19180084,SILVERRX MED PDP GENERAL (ID),
19180147,SILVERRX MED PDP GENERAL (IL),
19180148,SILVERRX MED PDP GENERAL (IN),
19180149,SILVERRX MED PDP GENERAL (KS),
19180150,SILVERRX MED PDP GENERAL (KY),
19180151,SILVERRX MED PDP GENERAL (LA),
19180085,SILVERRX MED PDP GENERAL (MA),
19180086,SILVERRX MED PDP GENERAL (MD),
19180087,SILVERRX MED PDP GENERAL (ME),
19180088,SILVERRX MED PDP GENERAL (MI),
19180089,SILVERRX MED PDP GENERAL (MN),
19180152,SILVERRX MED PDP GENERAL (MO),
19180153,SILVERRX MED PDP GENERAL (MS),
19180090,SILVERRX MED PDP GENERAL (MT),
19180091,SILVERRX MED PDP GENERAL (NC),
19180092,SILVERRX MED PDP GENERAL (ND),
19180093,SILVERRX MED PDP GENERAL (NE),
19180094,SILVERRX MED PDP GENERAL (NH),
19180095,SILVERRX MED PDP GENERAL (NJ),
19180154,SILVERRX MED PDP GENERAL (NM),
19180096,SILVERRX MED PDP GENERAL (NV),
19180097,SILVERRX MED PDP GENERAL (NY),
19180155,SILVERRX MED PDP GENERAL (OH),
19180156,SILVERRX MED PDP GENERAL (OK),
19180098,SILVERRX MED PDP GENERAL (OR),
19180099,SILVERRX MED PDP GENERAL (PA),
19180100,SILVERRX MED PDP GENERAL (RI),
19180101,SILVERRX MED PDP GENERAL (SC),
19180110,SILVERRX MED PDP GENERAL (SD),
19180102,SILVERRX MED PDP GENERAL (TN),
19180103,SILVERRX MED PDP GENERAL (TX),
19180104,SILVERRX MED PDP GENERAL (UT),
19180105,SILVERRX MED PDP GENERAL (VA),
19180106,SILVERRX MED PDP GENERAL (VT),
19180107,SILVERRX MED PDP GENERAL (WA),
19180157,SILVERRX MED PDP GENERAL (WI),
19180108,SILVERRX MED PDP GENERAL (WV),
19180109,SILVERRX MED PDP GENERAL (WY),
20400001,SILVERSCRIPT BASIC (AL),
20400007,SILVERSCRIPT BASIC (AR),
20400005,SILVERSCRIPT BASIC (AZ),
20400009,SILVERSCRIPT BASIC (CA),
20400011,SILVERSCRIPT BASIC (CO),
20400013,SILVERSCRIPT BASIC (CT),
20400015,SILVERSCRIPT BASIC (DC),
20400017,SILVERSCRIPT BASIC (DE),
20400211,SILVERSCRIPT BASIC (FL),
20400021,SILVERSCRIPT BASIC (GA),
20400219,SILVERSCRIPT BASIC GENERAL,
20400023,SILVERSCRIPT BASIC (HI),
20400031,SILVERSCRIPT BASIC (IA),
20400025,SILVERSCRIPT BASIC (ID),
20400027,SILVERSCRIPT BASIC (IL),
20400029,SILVERSCRIPT BASIC (IN),
20400033,SILVERSCRIPT BASIC (KS),
20400035,SILVERSCRIPT BASIC (KY),
20400037,SILVERSCRIPT BASIC (LA),
20400043,SILVERSCRIPT BASIC (MA),
20400041,SILVERSCRIPT BASIC (MD),
20400039,SILVERSCRIPT BASIC (ME),
20400045,SILVERSCRIPT BASIC (MI),
20400047,SILVERSCRIPT BASIC (MN),
20400051,SILVERSCRIPT BASIC (MO),
20400049,SILVERSCRIPT BASIC (MS),
20400053,SILVERSCRIPT BASIC (MT),
20400067,SILVERSCRIPT BASIC (NC),
20400055,SILVERSCRIPT BASIC (NE),
20400059,SILVERSCRIPT BASIC (NH),
20400061,SILVERSCRIPT BASIC (NJ),
20400063,SILVERSCRIPT BASIC (NM),
20400057,SILVERSCRIPT BASIC (NV),
20400065,SILVERSCRIPT BASIC (NY),
20400071,SILVERSCRIPT BASIC (OH),
20400073,SILVERSCRIPT BASIC (OK),
20400075,SILVERSCRIPT BASIC (OR),
20400077,SILVERSCRIPT BASIC (PA),
20400079,SILVERSCRIPT BASIC (RI),
20400081,SILVERSCRIPT BASIC (SC),
20400085,SILVERSCRIPT BASIC (TN),
20400087,SILVERSCRIPT BASIC (TX),
20400089,SILVERSCRIPT BASIC (UT),
20400093,SILVERSCRIPT BASIC (VA),
20400091,SILVERSCRIPT BASIC (VT),
20400095,SILVERSCRIPT BASIC (WA),
20400099,SILVERSCRIPT BASIC (WI),
20400097,SILVERSCRIPT BASIC (WV),
20400101,SILVERSCRIPT BASIC (WY),
20400104,SILVERSCRIPT MED PDP GENERAL,
20400105,SILVERSCRIPT MED PDP GENERAL(AK),
20400106,SILVERSCRIPT MED PDP GENERAL(AL),
20400107,SILVERSCRIPT MED PDP GENERAL(AR),
20400108,SILVERSCRIPT MED PDP GENERAL(AZ),
20400109,SILVERSCRIPT MED PDP GENERAL(CA),
20400110,SILVERSCRIPT MED PDP GENERAL(CO),
20400111,SILVERSCRIPT MED PDP GENERAL(CT),
20400112,SILVERSCRIPT MED PDP GENERAL(DC),
20400113,SILVERSCRIPT MED PDP GENERAL(DE),
20400114,SILVERSCRIPT MED PDP GENERAL(FL),
20400115,SILVERSCRIPT MED PDP GENERAL(GA),
20400116,SILVERSCRIPT MED PDP GENERAL(HI),
20400117,SILVERSCRIPT MED PDP GENERAL(IA),
20400119,SILVERSCRIPT MED PDP GENERAL(ID),
20400118,SILVERSCRIPT MED PDP GENERAL(IL),
20400120,SILVERSCRIPT MED PDP GENERAL(IN),
20400121,SILVERSCRIPT MED PDP GENERAL(KS),
20400122,SILVERSCRIPT MED PDP GENERAL(KY),
20400123,SILVERSCRIPT MED PDP GENERAL(LA),
20400124,SILVERSCRIPT MED PDP GENERAL(MA),
20400125,SILVERSCRIPT MED PDP GENERAL(MD),
20400126,SILVERSCRIPT MED PDP GENERAL(ME),
20400127,SILVERSCRIPT MED PDP GENERAL(MI),
20400128,SILVERSCRIPT MED PDP GENERAL(MN),
20400129,SILVERSCRIPT MED PDP GENERAL(MO),
20400130,SILVERSCRIPT MED PDP GENERAL(MS),
20400131,SILVERSCRIPT MED PDP GENERAL(MT),
20400132,SILVERSCRIPT MED PDP GENERAL(NC),
20400133,SILVERSCRIPT MED PDP GENERAL(ND),
20400134,SILVERSCRIPT MED PDP GENERAL(NE),
20400135,SILVERSCRIPT MED PDP GENERAL(NH),
20400136,SILVERSCRIPT MED PDP GENERAL(NJ),
20400137,SILVERSCRIPT MED PDP GENERAL(NM),
20400138,SILVERSCRIPT MED PDP GENERAL(NV),
20400139,SILVERSCRIPT MED PDP GENERAL(NY),
20400140,SILVERSCRIPT MED PDP GENERAL(OH),
20400141,SILVERSCRIPT MED PDP GENERAL(OK),
20400142,SILVERSCRIPT MED PDP GENERAL(OR),
20400143,SILVERSCRIPT MED PDP GENERAL(PA),
20400210,SILVERSCRIPT MED PDP GENERAL(PR),
20400144,SILVERSCRIPT MED PDP GENERAL(RI),
20400145,SILVERSCRIPT MED PDP GENERAL(SC),
20400146,SILVERSCRIPT MED PDP GENERAL(SD),
20400147,SILVERSCRIPT MED PDP GENERAL(TN),
20400148,SILVERSCRIPT MED PDP GENERAL(TX),
20400149,SILVERSCRIPT MED PDP GENERAL(UT),
20400150,SILVERSCRIPT MED PDP GENERAL(VA),
20400151,SILVERSCRIPT MED PDP GENERAL(VT),
20400152,SILVERSCRIPT MED PDP GENERAL(WA),
20400153,SILVERSCRIPT MED PDP GENERAL(WI),
20400154,SILVERSCRIPT MED PDP GENERAL(WV),
20400155,SILVERSCRIPT MED PDP GENERAL(WY),
20409999,SILVERSCRIPT UNSPECIFIED,
9650175,SILVER SUMMIT HEALTH PLAN (NV),
13670122,SIMCOR/ABBVIE,
7003850001,SIMPLESAVERX (PROC-UNSP),
29700001,SIMPLE SAVINGS CARD,
6141159,SIMPLY COMFORT (FL),
6140870,SIMPLY COMPLETE (FL),
6141161,SIMPLY EXTRA (FL),
33820006,SIMPLY EXTRA (FL),
6141165,SIMPLY HEALTHCARE MEDICAID (FL),
6141164,SIMPLY HLTHCRE MED ADV GNRL (FL),
6140867,SIMPLY MORE (FL),
33820008,SIMPLY OPTIONS (FL),
17740001,SINAI HEALTH SYSTEM,
46930001,SINCLAIR BROADCAST GROUP,
41620001,SINGLECARE HLTH SAVINGS CARD,
13670097,SINGULAIR / MERCK,
20500001,SIOUX CITY COMM SCHOOL DIST (IA),
25100001,SIOUX FALLS SCHOOL DIST (SD),
19960002,SISC EGWP (CA),
19960001,SISC/SELF-INSURD SCHLS OF CA(CA),
46960001,SITEONE LANDSCAPE SUPPLY,
6280244,SIU SEAFARERS ATLANTIC GULF,
27030004,S JERSEY REG EMP BNFT FUND (NJ),
29870002,SJHS SONOMA COUNTY (CA),
18820001,SKF USA,
32470001,SKYLINE CORP,
7002950001,SLCT HLTH SELF PROC (PROC-UNSP),
34920106,SMARTD RX MED PDP GNRL,
34920108,SMARTD RX MED PDP GNRL (AK),
34920107,SMARTD RX MED PDP GNRL (AL),
34920110,SMARTD RX MED PDP GNRL (AR),
34920109,SMARTD RX MED PDP GNRL (AZ),
34920111,SMARTD RX MED PDP GNRL (CA),
34920112,SMARTD RX MED PDP GNRL (CO),
34920113,SMARTD RX MED PDP GNRL (CT),
34920115,SMARTD RX MED PDP GNRL (DC),
34920114,SMARTD RX MED PDP GNRL (DE),
34920116,SMARTD RX MED PDP GNRL (FL),
34920117,SMARTD RX MED PDP GNRL (GA),
34920118,SMARTD RX MED PDP GNRL (HI),
34920120,SMARTD RX MED PDP GNRL (IA),
34920119,SMARTD RX MED PDP GNRL (ID),
34920121,SMARTD RX MED PDP GNRL (IL),
34920122,SMARTD RX MED PDP GNRL (IN),
34920123,SMARTD RX MED PDP GNRL (KS),
34920124,SMARTD RX MED PDP GNRL (KY),
34920125,SMARTD RX MED PDP GNRL (LA),
34920128,SMARTD RX MED PDP GNRL (MA),
34920127,SMARTD RX MED PDP GNRL (MD),
34920126,SMARTD RX MED PDP GNRL (ME),
34920129,SMARTD RX MED PDP GNRL (MI),
34920130,SMARTD RX MED PDP GNRL (MN),
34920132,SMARTD RX MED PDP GNRL (MO),
34920131,SMARTD RX MED PDP GNRL (MS),
34920133,SMARTD RX MED PDP GNRL (MT),
34920136,SMARTD RX MED PDP GNRL (NC),
34920137,SMARTD RX MED PDP GNRL (ND),
34920134,SMARTD RX MED PDP GNRL (NE),
34920138,SMARTD RX MED PDP GNRL (NH),
34920139,SMARTD RX MED PDP GNRL (NJ),
34920140,SMARTD RX MED PDP GNRL (NM),
34920135,SMARTD RX MED PDP GNRL (NV),
34920141,SMARTD RX MED PDP GNRL (NY),
34920142,SMARTD RX MED PDP GNRL (OH),
34920158,SMARTD RX MED PDP GNRL (OK),
34920143,SMARTD RX MED PDP GNRL (OR),
34920144,SMARTD RX MED PDP GNRL (PA),
34920145,SMARTD RX MED PDP GNRL (PR),
34920146,SMARTD RX MED PDP GNRL (RI),
34920147,SMARTD RX MED PDP GNRL (SC),
34920148,SMARTD RX MED PDP GNRL (SD),
34920149,SMARTD RX MED PDP GNRL (TN),
34920150,SMARTD RX MED PDP GNRL (TX),
34920151,SMARTD RX MED PDP GNRL (UT),
34920153,SMARTD RX MED PDP GNRL (VA),
34920152,SMARTD RX MED PDP GNRL (VT),
34920154,SMARTD RX MED PDP GNRL (WA),
34920156,SMARTD RX MED PDP GNRL (WI),
34920155,SMARTD RX MED PDP GNRL (WV),
34920157,SMARTD RX MED PDP GNRL (WY),
10430007,SMART HEALTH RX (NY),
6140190,SMARTVALUE PLUS (MO),
34840001,SMILEY RX,
7001390002,SMITH DATA PROCESSNG PLAN 0002,
7001390003,SMITH DATA PROCESSNG PLAN 0003,
7001390004,SMITH DATA PROCESSNG PLAN 0004,
7001390001,SMITH DATA PROCESSNG (PROC-UNSP),
8460001,SMITHFIELD FOODS,
8460002,SMITHFIELD HOG PRODUCTION DIV,
25830001,SMITHS GROUP AMERICAS LLC,
7530001,SMURFIT-STONE CONTAINER CORP.,
6280258,SMWIA LOCAL 100 (MD),
6280096,SMWIA LOCAL 104 (CA),
6280234,SMWIA LOCAL 12 (PA),
6280113,SMWIA LOCAL 162 (CA),
6280343,SMWIA LOCAL 218 (IL),
6280089,SMWIA LOCAL 27 (NJ),
6280270,SMWIA LOCAL 36 (MO),
6280261,SMWIA LOCAL 40 (CT),
6280080,SMWIA LOCAL 73 (IL),
6280061,SMWIA LOCAL 80 (MI),
6280023,SMWIA SHEET METAL WORKERS,
6280264,SMWIA TRUST FUND,
20950001,SNR WHOLE HEALTH SNP (MA),
37610001,SOCIETA ITALIANA DI MUTUA (CA),
29850001,SOCORRO ISD (TX),
13300001,SODEXO USA,
880002,SOLAR TURBINES,
17250001,SOLO CUP COMPANY,
13670179,SOLODYN/VALEANT,
18070001,SOLUTIA,
13670127,SOMA/MEDA,
13670031,SONATA/PFIZER,
34750001,SONEPAR USA,
17630001,SONIC AUTOMOTIVE INC,
7460001,SONOCO PRODUCTS CO,
7470001,SONY CORP OF AMERICA,
13670404,SOOLANTRA/GALDERMA,
6280354,SOUND HLTH/WELLNESS TRUST (WA),
28300003,SOUNDPATH MED ADV GNRL (WA),
19380001,SOUND SHORE HEALTH SYSTEM (NY),
26220019,SOUTH CAROLINA DRUG CARD,
27150001,SOUTH CA SCHOOL EE/ SCSEBA (CA),
24650001,SOUTH CENTRAL PREFERRED (PA),
31440001,SOUTHCO,
12370001,SOUTH COUNTRY HLTH ALLIANCE (MN),
41850001,SOUTHEASTERN PA SCHOOL TRUST(PA),
26560001,SOUTHEAST GA HEALTH SYSTEM (GA),
3930001,SOUTHEAST IN HLTH ORG/SIHO (IN),
6280371,SOUTHERN CA IBEW-NECA HLTH TRUST,
8700027,SOUTHERNCARE HOSPICE,
13780001,SOUTHERN CA SCHOOLS VEBA (CA),
40750001,SOUTHERN GLAZERS WINE & SPIRITS,
23490001,SOUTHERN IMPERIAL INC,
33150001,SOUTHERN METHODIST UNIV (TX),
25280001,SOUTHERN OCEAN CNTY HOSPITAL(NJ),
7003160002,SOUTHERN SCRIPTS PLAN 0002,
7003160003,SOUTHERN SCRIPTS PLAN 0003,
7003160004,SOUTHERN SCRIPTS PLAN 0004,
7003160005,SOUTHERN SCRIPTS PLAN 0005,
7003160006,SOUTHERN SCRIPTS PLAN 0006,
7003160001,SOUTHERN SCRIPTS (PROC-UNSP),
22010001,SOUTHWEST AIRLINES,
40230001,SOUTHWESTERN ENERGY,
23150001,SOUTHWESTERN/GREAT AMERICAN INC,
18020001,SOUTHWESTERN UNIVERSITY (TX),
33750001,SOUTHWESTERN VT HLTH CARE (VT),
19080001,SOUTHWEST GAS CORPORATION,
44080001,SOUTHWEST SERVICE ADMINISTRATORS,
13960001,SOUTHWIRE,
27530004,SPARROW PHP (MI),
25550001,SPARTANBURG REGIONAL HC SYS (SC),
36390001,SPARTAN LIGHT METAL PRODUCTS,
30890001,SPARTANNASH,
21620001,SPECIAL PHARMA BENEFIT PROG (PA),
16910001,SPECIAL SCHL DIS OF ST LOUIS(MO),
31490001,SPECTRA ENERGY,
45300001,SPECTRUM BRANDS,
8210003,SPEEDWAY AMERICA,
32120001,SPG LLC,
18240001,S&P GLOBAL INC,MCGRAW-HILL COMPANIES
31260001,SPHERION CORP,
43940001,SPIRIT AEROSYSTEMS,
13670603,SPIRIVA COPD/BI,
22120001,SPRINGFIELD PUBLIC SCHOOLS (MO),
7950001,SPRING INDUSTRIES INC.,
21390001,SPRINGS INDUSTRIES INC,
7480001,SPRINT CORPORATION,
13670325,SPRIX/EGALET,
19830002,SPS TECHNOLOGIES INC,
14920001,SPX CORPORATION,
22700001,SQUARE D COMPANY,
30320001,SRA INTERNATIONAL,
4100007,SR CARE PLUS MED ADV GENERAL(NV),
4100003,SR CARE PLUS VALUE RX ENHD (NV),
4100008,SR CARE PLUS VALUE RX (NV),
12620015,SRX PDP (HI),
20230001,SSM HEALTHCARE (MO),
20230002,SSM HEALTHCARE (WI),
30980001,STALLION OILFIELD SERVICES,
6140509,STAMFORD EDUCATION ASSOC (CT),
15750001,STANDARD LIFE AND ACCIDENT INS C,
34020001,STANDARD TEXTILE,
24220001,STANFORD HSPTL AND CLINICS (CA),
19650001,STANFORD UNIVERSITY (CA),
43050001,STANTEC CONSULTING SERVICES,
32910001,ST ANTHONYS MEDICAL CENTER,
30030001,STAPLES,
50542,STARBRIDGE DISC CRD-MEDIMPACT,
50415,STARBRIDGE DISC CRD-SCRIPTSAVE,
29460001,STARK COUNTY COMMISSIONERS (OH),
19210001,STARK COUNTY SCHOOLS (OH),
40740001,STARKEY LABORATORIES,
16580001,STATE ADMIN GEN ASSIT/SAGA (CT),
22750001,STATE AND SCHOOL EES HP (MS),
35730001,STATE DRUG CARD,
1350031,STATE EMPLOYEES ALABAMA (AL),
1350009,STATE EMPLOYEES ARKANSAS (AR),
1359999,STATE EMPLOYEES UNSPECIFIED,
6540001,STATE FARM INSURANCE,
6666660030,STATE/GENERAL ASSISTANCE (AK),
6666660053,STATE/GENERAL ASSISTANCE (AZ),
6666660037,STATE/GENERAL ASSISTANCE (CA),
6666660035,STATE/GENERAL ASSISTANCE (CT),
6666660023,STATE/GENERAL ASSISTANCE (FL),
6666660039,STATE/GENERAL ASSISTANCE (GA),
6666660024,STATE/GENERAL ASSISTANCE (IA),
6666660028,STATE/GENERAL ASSISTANCE (ID),
6666660040,STATE/GENERAL ASSISTANCE (IL),
6666660038,STATE/GENERAL ASSISTANCE (IN),
6666660026,STATE/GENERAL ASSISTANCE (MA),
6666660019,STATE/GENERAL ASSISTANCE (MD),
6666660045,STATE/GENERAL ASSISTANCE (ME),
6666660021,STATE/GENERAL ASSISTANCE (MI),
6666660033,STATE/GENERAL ASSISTANCE (MN),
6666660049,STATE/GENERAL ASSISTANCE (MT),
6666660047,STATE/GENERAL ASSISTANCE (NC),
6666660022,STATE/GENERAL ASSISTANCE (NE),
6666660052,STATE/GENERAL ASSISTANCE (NH),
6666660044,STATE/GENERAL ASSISTANCE (NJ),
6666660025,STATE/GENERAL ASSISTANCE (NV),
6666660046,STATE/GENERAL ASSISTANCE (NY),
6666660041,STATE/GENERAL ASSISTANCE (OH),
6666660020,STATE/GENERAL ASSISTANCE (PA),
6666660042,STATE/GENERAL ASSISTANCE (SC),
6666660054,STATE/GENERAL ASSISTANCE (TN),
6666660034,STATE/GENERAL ASSISTANCE (TX),
6666669999,STATE/GENERAL ASSISTANCE UNSPEC,
6666660050,STATE/GENERAL ASSISTANCE (VA),
6666660036,STATE/GENERAL ASSISTANCE (VT),
6666660029,STATE/GENERAL ASSISTANCE (WA),
6666660048,STATE/GENERAL ASSISTANCE (WI),
15350002,STATE HEALTH BENEFIT EGWP (GA),
15350001,STATE HEALTH BENEFIT PLAN (GA),
41280002,STATE HEALTH PLAN EGWP (SC),
41280001,STATE HEALTH PLAN (SC),
20310001,STATE OF CONNECTICUT EMP (CT),
18710001,STATE OF DELAWARE EMPLOYEES (DE),
18710002,STATE OF DELAWARE RETIREES (DE),
17160001,STATE OF IL EMP HP/SERS (IL),
32230001,STATE OF INDIANA EMPLOYEES (IN),
20000001,STATE OF IOWA EMPLOYEES (IA),
15380002,STATE OF LA RETIREES-HMO (LA),
15380004,STATE OF LA RETIREES-PPO (LA),
47730001,STATE OF MAINE EMP HLTH PLAN(ME),
18909999,STATE OF MARYLAND EES UNSPEC,
18900001,STATE OF MARYLAND EMPLOYEES (MD),
18690001,STATE OF MICHIGAN EMPLOYEES (MI),
19980001,STATE OF MONTANA EMPLOYEES (MT),
17670001,STATE OF NEBRASKA EMPLOYEES (NE),
27360002,STATE OF NEW HAMPSHIRE EGWP (NH),
47300002,STATE OF NEW HAMPSHIRE EGWP(NH),
47300001,STATE OF NH EMPLOYEES (NH),
36970001,STATE OF RHODE ISLAND EMP (RI),
3820002,STATE OF SD EMPLOYEES (SD),
32760001,STATE OF TN EMPLOYEES (TN),
18700002,STATE OF VERMONT EGWP (VT),
18700001,STATE OF VERMONT EMPLOYEES (VT),
40260001,STATE OF WYOMING EMP (WY),
19260001,STATE STREET CORPORATION,
17760002,STATEWIDE SCHOOL COOP EGWP (NY),
17760001,STATEWIDE SCHOOL COOP HP (NY),
35690001,STATE WORKER INS FUND (PA),
41360001,STATE WORKERS INS FUND (CA),
7110001,STATION CASINOS,
2870002,STAY WELL (FL),
27130001,ST CHARLES CNTY GOV (MO),
6280182,STEAMFITTERS LOCAL UNION 420,
6280268,STEAMFITTERS LOCAL UNION 602,
13100001,STEELCASE INC,
25470001,STEIN MART INC,
42010001,ST ELIZABETH HEALTHCARE,
13670352,STENDRA SAVINGS CARD/VIVUS INC,
15850001,STERICYCLE,
17010001,STERIS CORPORATION,
17090001,STERLING CHEMICAL,
31000001,STERLING JEWELERS,
20390346,STERLING MED ADV GNRL (FL),
20390303,STERLING MED ADV GNRL (ME),
20390302,STERLING MED ADV GNRL (MN),
20390341,STERLING MED ADV GNRL (NH),
20390340,STERLING MED ADV GNRL (NJ),
20390337,STERLING MED ADV GNRL (NY),
20390334,STERLING MED ADV GNRL (OR),
20390331,STERLING MED ADV GNRL (SD),
20390203,STERLING MED D GNRL(AK),
20390205,STERLING MED D GNRL(AZ),
20390286,STERLING MED D GNRL(CA),
20390207,STERLING MED D GNRL(DC),
20390208,STERLING MED D GNRL(DE),
20390209,STERLING MED D GNRL(FL),
20390211,STERLING MED D GNRL(HI),
20390212,STERLING MED D GNRL(IA),
20390215,STERLING MED D GNRL(IN),
20390219,STERLING MED D GNRL(ME),
20390220,STERLING MED D GNRL(MI),
20390221,STERLING MED D GNRL(MN),
20390224,STERLING MED D GNRL(ND),
20390225,STERLING MED D GNRL(NE),
20390226,STERLING MED D GNRL(NH),
20390227,STERLING MED D GNRL(NJ),
20390228,STERLING MED D GNRL(NM),
20390229,STERLING MED D GNRL(NV),
20390230,STERLING MED D GNRL(NY),
20390233,STERLING MED D GNRL(OR),
20390055,STERLING MED D GNRL(PA),
20390235,STERLING MED D GNRL(SD),
20390240,STERLING MED D GNRL(VT),
20390285,STERLING MED D GNRL(WI),
20390242,STERLING MED D GNRL(WV),
20390243,STERLING MED D GNRL(WY),
20390153,STERLING MED PDP GNRL(AK),
20390156,STERLING MED PDP GNRL(AZ),
20390157,STERLING MED PDP GNRL(CO),
20390158,STERLING MED PDP GNRL(CT),
20390159,STERLING MED PDP GNRL(DC),
20390160,STERLING MED PDP GNRL(DE),
20390161,STERLING MED PDP GNRL(FL),
20390162,STERLING MED PDP GNRL(GA),
20390166,STERLING MED PDP GNRL(IL),
20390167,STERLING MED PDP GNRL(IN),
20390168,STERLING MED PDP GNRL(KS),
20390169,STERLING MED PDP GNRL(KY),
20390171,STERLING MED PDP GNRL(MA),
20390172,STERLING MED PDP GNRL(MD),
20390173,STERLING MED PDP GNRL(ME),
20390174,STERLING MED PDP GNRL(MI),
20390176,STERLING MED PDP GNRL(MO),
20390179,STERLING MED PDP GNRL(NC),
20390182,STERLING MED PDP GNRL(NH),
20390183,STERLING MED PDP GNRL(NJ),
20390184,STERLING MED PDP GNRL(NM),
20390185,STERLING MED PDP GNRL(NV),
20390186,STERLING MED PDP GNRL(NY),
20390187,STERLING MED PDP GNRL(OH),
20390190,STERLING MED PDP GNRL(PA),
20390191,STERLING MED PDP GNRL(RI),
20390197,STERLING MED PDP GNRL(VA),
20390198,STERLING MED PDP GNRL(VT),
20390200,STERLING MED PDP GNRL(WI),
20390201,STERLING MED PDP GNRL(WV),
20390124,STERLING OPTION II (ME),
20390131,STERLING OPTION II (NH),
20390284,STERLING RETIREE RX,
35960002,STEWARD CARE CHS EMP,
35960001,STEWARD HEALTH CARE SYSTEM (MA),
