"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Minnesota","27","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,5519952,Unreliable
,"Minnesota","27","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,5519952,Unreliable
,"Minnesota","27","2016","2016","All other non-drug and non-alcohol causes","O9",28,5519952,0.5
,"Minnesota","27","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",396,5576606,7.1
,"Minnesota","27","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,5576606,Unreliable
,"Minnesota","27","2017","2017","All other non-drug and non-alcohol causes","O9",21,5576606,0.4
,"Minnesota","27","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",362,5611179,6.5
,"Minnesota","27","2018","2018","All other non-drug and non-alcohol causes","O9",32,5611179,0.6
,"Mississippi","28","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,2828408,Unreliable
,"Mississippi","28","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,2844658,Unreliable
,"Mississippi","28","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,2852994,Unreliable
,"Mississippi","28","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,2858681,Unreliable
,"Mississippi","28","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",23,2868312,0.8
,"Mississippi","28","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",27,2889010,0.9
,"Mississippi","28","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",26,2905943,0.9
,"Mississippi","28","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",52,2904978,1.8
,"Mississippi","28","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",36,2928350,1.2
,"Mississippi","28","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",51,2947806,1.7
,"Mississippi","28","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,2958774,1.8
,"Mississippi","28","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,2967297,1.4
,"Mississippi","28","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",35,2978512,1.2
,"Mississippi","28","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",39,2984926,1.3
,"Mississippi","28","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",56,2991207,1.9
,"Mississippi","28","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",74,2994079,2.5
,"Mississippi","28","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",116,2992333,3.9
,"Mississippi","28","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",139,2988726,4.7
,"Mississippi","28","2016","2016","All other non-drug and non-alcohol causes","O9",10,2988726,Unreliable
,"Mississippi","28","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",159,2984100,5.3
,"Mississippi","28","2017","2017","All other non-drug and non-alcohol causes","O9",14,2984100,Unreliable
,"Mississippi","28","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",172,2986530,5.8
,"Mississippi","28","2018","2018","All other non-drug and non-alcohol causes","O9",15,2986530,Unreliable
,"Missouri","29","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",86,5561948,1.5
,"Missouri","29","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5561948,Unreliable
,"Missouri","29","1999","1999","All other non-drug and non-alcohol causes","O9",22,5561948,0.4
,"Missouri","29","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",107,5595211,1.9
,"Missouri","29","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5595211,Unreliable
,"Missouri","29","2000","2000","All other non-drug and non-alcohol causes","O9",20,5595211,0.4
,"Missouri","29","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",94,5641142,1.7
,"Missouri","29","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5641142,Unreliable
,"Missouri","29","2001","2001","All other non-drug and non-alcohol causes","O9",27,5641142,0.5
,"Missouri","29","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",127,5674825,2.2
,"Missouri","29","2002","2002","All other non-drug and non-alcohol causes","O9",36,5674825,0.6
,"Missouri","29","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",136,5709403,2.4
,"Missouri","29","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,5709403,Unreliable
,"Missouri","29","2003","2003","All other non-drug and non-alcohol causes","O9",38,5709403,0.7
,"Missouri","29","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",166,5747741,2.9
,"Missouri","29","2004","2004","All other non-drug and non-alcohol causes","O9",31,5747741,0.5
,"Missouri","29","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",163,5790300,2.8
,"Missouri","29","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,5790300,Unreliable
,"Missouri","29","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,5790300,Unreliable
,"Missouri","29","2005","2005","All other non-drug and non-alcohol causes","O9",40,5790300,0.7
,"Missouri","29","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",272,5842704,4.7
,"Missouri","29","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,5842704,Unreliable
,"Missouri","29","2006","2006","All other non-drug and non-alcohol causes","O9",47,5842704,0.8
,"Missouri","29","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",211,5887612,3.6
,"Missouri","29","2007","2007","All other non-drug and non-alcohol causes","O9",57,5887612,1.0
,"Missouri","29","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",230,5923916,3.9
,"Missouri","29","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,5923916,Unreliable
,"Missouri","29","2008","2008","All other non-drug and non-alcohol causes","O9",22,5923916,0.4
,"Missouri","29","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",274,5961088,4.6
,"Missouri","29","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,5961088,Unreliable
,"Missouri","29","2009","2009","All other non-drug and non-alcohol causes","O9",41,5961088,0.7
,"Missouri","29","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",336,5988927,5.6
,"Missouri","29","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,5988927,Unreliable
,"Missouri","29","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,5988927,Unreliable
,"Missouri","29","2010","2010","All other non-drug and non-alcohol causes","O9",29,5988927,0.5
,"Missouri","29","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",357,6010688,5.9
,"Missouri","29","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,6010688,Unreliable
,"Missouri","29","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,6010688,Unreliable
,"Missouri","29","2011","2011","All other non-drug and non-alcohol causes","O9",29,6010688,0.5
,"Missouri","29","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",319,6021988,5.3
,"Missouri","29","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,6021988,Unreliable
,"Missouri","29","2012","2012","All other non-drug and non-alcohol causes","O9",25,6021988,0.4
,"Missouri","29","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",401,6044171,6.6
,"Missouri","29","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,6044171,Unreliable
,"Missouri","29","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,6044171,Unreliable
,"Missouri","29","2013","2013","All other non-drug and non-alcohol causes","O9",39,6044171,0.6
,"Missouri","29","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",487,6063589,8.0
,"Missouri","29","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,6063589,Unreliable
,"Missouri","29","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,6063589,Unreliable
,"Missouri","29","2014","2014","All other non-drug and non-alcohol causes","O9",46,6063589,0.8
,"Missouri","29","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",529,6083672,8.7
,"Missouri","29","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",22,6083672,0.4
,"Missouri","29","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,6083672,Unreliable
,"Missouri","29","2015","2015","All other non-drug and non-alcohol causes","O9",56,6083672,0.9
,"Missouri","29","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",815,6093000,13.4
,"Missouri","29","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,6093000,Unreliable
,"Missouri","29","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,6093000,Unreliable
,"Missouri","29","2016","2016","All other non-drug and non-alcohol causes","O9",90,6093000,1.5
,"Missouri","29","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",901,6113532,14.7
,"Missouri","29","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,6113532,0.3
,"Missouri","29","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,6113532,Unreliable
,"Missouri","29","2017","2017","All other non-drug and non-alcohol causes","O9",124,6113532,2.0
,"Missouri","29","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1145,6126452,18.7
,"Missouri","29","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,6126452,Unreliable
,"Missouri","29","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,6126452,Unreliable
,"Missouri","29","2018","2018","All other non-drug and non-alcohol causes","O9",139,6126452,2.3
,"Montana","30","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,952692,Unreliable
,"Montana","30","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,964706,Unreliable
,"Montana","30","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,976415,Unreliable
,"Montana","30","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,983982,2.0
,"Montana","30","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,989415,Unreliable
,"Montana","30","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,998199,Unreliable
,"Montana","30","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1005141,Unreliable
,"Montana","30","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,1015165,2.1
,"Montana","30","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,1023579,Unreliable
,"Montana","30","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,1032949,3.3
,"Montana","30","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,1032949,Unreliable
,"Montana","30","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",33,1042520,3.2
,"Montana","30","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,1050493,3.2
,"Montana","30","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,1062305,4.4
,"Nebraska","31","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,1704764,Unreliable
,"Nebraska","31","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,1711263,Unreliable
,"Nebraska","31","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,1719836,Unreliable
,"Nebraska","31","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,1719836,Unreliable
,"Nebraska","31","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1728292,Unreliable
,"Nebraska","31","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,1749370,Unreliable
,"Nebraska","31","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,1772693,Unreliable
,"Nebraska","31","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",12,1796378,Unreliable
,"Nebraska","31","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,1812683,Unreliable
,"Nebraska","31","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,1826341,1.2
,"Nebraska","31","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",27,1842641,1.5
,"Nebraska","31","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",33,1855525,1.8
,"Nebraska","31","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,1868516,1.2
,"Nebraska","31","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",30,1881503,1.6
,"Nebraska","31","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,1896190,2.2
,"Nebraska","31","2015","2015","All other non-drug and non-alcohol causes","O9",11,1896190,Unreliable
,"Nebraska","31","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",35,1907116,1.8
,"Nebraska","31","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",58,1920076,3.0
,"Nebraska","31","2017","2017","All other non-drug and non-alcohol causes","O9",10,1920076,Unreliable
,"Nebraska","31","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",58,1929268,3.0
,"Nevada","32","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",88,1934718,4.5
,"Nevada","32","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,1934718,Unreliable
,"Nevada","32","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,1934718,Unreliable
,"Nevada","32","1999","1999","All other non-drug and non-alcohol causes","O9",18,1934718,Unreliable
,"Nevada","32","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",96,1998257,4.8
,"Nevada","32","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,1998257,Unreliable
,"Nevada","32","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,1998257,Unreliable
,"Nevada","32","2000","2000","All other non-drug and non-alcohol causes","O9",28,1998257,1.4
,"Nevada","32","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",80,2098399,3.8
,"Nevada","32","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,2098399,Unreliable
,"Nevada","32","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,2098399,Unreliable
,"Nevada","32","2001","2001","All other non-drug and non-alcohol causes","O9",32,2098399,1.5
,"Nevada","32","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",114,2173791,5.2
,"Nevada","32","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,2173791,Unreliable
,"Nevada","32","2002","2002","All other non-drug and non-alcohol causes","O9",55,2173791,2.5
,"Nevada","32","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",132,2248850,5.9
,"Nevada","32","2003","2003","All other non-drug and non-alcohol causes","O9",59,2248850,2.6
,"Nevada","32","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",145,2346222,6.2
,"Nevada","32","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,2346222,Unreliable
,"Nevada","32","2004","2004","All other non-drug and non-alcohol causes","O9",46,2346222,2.0
,"Nevada","32","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",167,2432143,6.9
,"Nevada","32","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,2432143,Unreliable
,"Nevada","32","2005","2005","All other non-drug and non-alcohol causes","O9",54,2432143,2.2
,"Nevada","32","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",158,2522658,6.3
,"Nevada","32","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,2522658,Unreliable
,"Nevada","32","2006","2006","All other non-drug and non-alcohol causes","O9",38,2522658,1.5
,"Nevada","32","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",159,2601072,6.1
,"Nevada","32","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,2601072,Unreliable
,"Nevada","32","2007","2007","All other non-drug and non-alcohol causes","O9",41,2601072,1.6
,"Nevada","32","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",148,2653630,5.6
,"Nevada","32","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,2653630,Unreliable
,"Nevada","32","2008","2008","All other non-drug and non-alcohol causes","O9",28,2653630,1.1
,"Nevada","32","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",148,2684665,5.5
,"Nevada","32","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,2684665,Unreliable
,"Nevada","32","2009","2009","All other non-drug and non-alcohol causes","O9",26,2684665,1.0
,"Nevada","32","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",150,2700551,5.6
,"Nevada","32","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,2700551,Unreliable
,"Nevada","32","2010","2010","All other non-drug and non-alcohol causes","O9",56,2700551,2.1
,"Nevada","32","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",192,2723322,7.1
,"Nevada","32","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,2723322,0.8
,"Nevada","32","2011","2011","All other non-drug and non-alcohol causes","O9",53,2723322,1.9
,"Nevada","32","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,2758931,6.2
,"Nevada","32","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,2758931,Unreliable
,"Nevada","32","2012","2012","All other non-drug and non-alcohol causes","O9",31,2758931,1.1
,"Nevada","32","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",226,2790136,8.1
,"Nevada","32","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,2790136,Unreliable
,"Nevada","32","2013","2013","All other non-drug and non-alcohol causes","O9",45,2790136,1.6
,"Nevada","32","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",197,2839099,6.9
,"Nevada","32","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,2839099,Unreliable
,"Nevada","32","2014","2014","All other non-drug and non-alcohol causes","O9",56,2839099,2.0
,"Nevada","32","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",254,2890845,8.8
,"Nevada","32","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,2890845,Unreliable
,"Nevada","32","2015","2015","All other non-drug and non-alcohol causes","O9",79,2890845,2.7
,"Nevada","32","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",317,2940058,10.8
,"Nevada","32","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,2940058,0.7
,"Nevada","32","2016","2016","All other non-drug and non-alcohol causes","O9",73,2940058,2.5
,"Nevada","32","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",350,2998039,11.7
,"Nevada","32","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,2998039,Unreliable
,"Nevada","32","2017","2017","All other non-drug and non-alcohol causes","O9",75,2998039,2.5
,"Nevada","32","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",425,3034392,14.0
,"Nevada","32","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,3034392,Unreliable
,"Nevada","32","2018","2018","All other non-drug and non-alcohol causes","O9",80,3034392,2.6
,"New Hampshire","33","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,1222014,Unreliable
,"New Hampshire","33","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1255517,Unreliable
,"New Hampshire","33","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",24,1269089,1.9
,"New Hampshire","33","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",31,1279840,2.4
,"New Hampshire","33","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,1290121,3.3
,"New Hampshire","33","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,1298492,3.6
,"New Hampshire","33","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",48,1308389,3.7
,"New Hampshire","33","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,1312540,4.3
,"New Hampshire","33","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,1315906,2.6
,"New Hampshire","33","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,1316102,4.3
,"New Hampshire","33","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",45,1316470,3.4
,"New Hampshire","33","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",71,1318194,5.4
,"New Hampshire","33","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",69,1320718,5.2
,"New Hampshire","33","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,1323459,7.9
,"New Hampshire","33","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,1323459,Unreliable
,"New Hampshire","33","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",219,1326813,16.5
,"New Hampshire","33","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",323,1330608,24.3
,"New Hampshire","33","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",375,1334795,28.1
,"New Hampshire","33","2016","2016","All other non-drug and non-alcohol causes","O9",16,1334795,Unreliable
,"New Hampshire","33","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",385,1342795,28.7
,"New Hampshire","33","2017","2017","All other non-drug and non-alcohol causes","O9",11,1342795,Unreliable
,"New Hampshire","33","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",390,1356458,28.8
,"New Hampshire","33","2018","2018","All other non-drug and non-alcohol causes","O9",12,1356458,Unreliable
,"New Jersey","34","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",287,8359592,3.4
,"New Jersey","34","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,8359592,Unreliable
,"New Jersey","34","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,8359592,Unreliable
,"New Jersey","34","1999","1999","All other non-drug and non-alcohol causes","O9",17,8359592,Unreliable
,"New Jersey","34","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",287,8414350,3.4
,"New Jersey","34","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,8414350,Unreliable
,"New Jersey","34","2000","2000","All other non-drug and non-alcohol causes","O9",14,8414350,Unreliable
,"New Jersey","34","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",300,8492671,3.5
,"New Jersey","34","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,8492671,Unreliable
,"New Jersey","34","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,8492671,Unreliable
,"New Jersey","34","2001","2001","All other non-drug and non-alcohol causes","O9",12,8492671,Unreliable
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",369,8552643,4.3
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,8552643,Unreliable
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,8552643,Unreliable
,"New Jersey","34","2002","2002","All other non-drug and non-alcohol causes","O9",20,8552643,0.2
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",338,8601402,3.9
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,8601402,Unreliable
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,8601402,Unreliable
,"New Jersey","34","2003","2003","All other non-drug and non-alcohol causes","O9",15,8601402,Unreliable
,"New Jersey","34","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",261,8634561,3.0
,"New Jersey","34","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,8634561,Unreliable
,"New Jersey","34","2004","2004","All other non-drug and non-alcohol causes","O9",17,8634561,Unreliable
,"New Jersey","34","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",402,8651974,4.6
,"New Jersey","34","2005","2005","All other drug-induced causes","D9",10,8651974,Unreliable
,"New Jersey","34","2005","2005","All other non-drug and non-alcohol causes","O9",20,8651974,0.2
,"New Jersey","34","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",279,8661679,3.2
,"New Jersey","34","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",237,8677885,2.7
,"New Jersey","34","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,8677885,Unreliable
,"New Jersey","34","2007","2007","All other non-drug and non-alcohol causes","O9",14,8677885,Unreliable
,"New Jersey","34","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",233,8711090,2.7
,"New Jersey","34","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,8755602,0.4
,"New Jersey","34","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",239,8791894,2.7
,"New Jersey","34","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,8791894,Unreliable
,"New Jersey","34","2010","2010","All other non-drug and non-alcohol causes","O9",16,8791894,Unreliable
,"New Jersey","34","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",250,8821155,2.8
,"New Jersey","34","2011","2011","All other non-drug and non-alcohol causes","O9",17,8821155,Unreliable
,"New Jersey","34","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",435,8864590,4.9
,"New Jersey","34","2012","2012","All other non-drug and non-alcohol causes","O9",16,8864590,Unreliable
,"New Jersey","34","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",531,8899339,6.0
,"New Jersey","34","2013","2013","All other non-drug and non-alcohol causes","O9",36,8899339,0.4
,"New Jersey","34","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",567,8938175,6.3
,"New Jersey","34","2014","2014","All other non-drug and non-alcohol causes","O9",33,8938175,0.4
,"New Jersey","34","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",705,8958013,7.9
,"New Jersey","34","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,8958013,0.2
,"New Jersey","34","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,8958013,Unreliable
,"New Jersey","34","2015","2015","All other non-drug and non-alcohol causes","O9",17,8958013,Unreliable
,"New Jersey","34","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1274,8944469,14.2
,"New Jersey","34","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,8944469,Unreliable
,"New Jersey","34","2016","2016","All other non-drug and non-alcohol causes","O9",53,8944469,0.6
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1824,9005644,20.3
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,9005644,0.3
